article_id,original_index,company_name_clean,has_company_metadata,title,category,category_clean,author,published_date_clean,published_year,published_quarter,published_month,published_year_month,word_count,revenue_usd_M,summary,url,industry,headquarters,founded_year,employee_count,is_public,stock_ticker,company_age,company_size_category
ART0390,389,OpenAI,True,OpenAI Expands into European Market,Data Analytics,Data_Analytics,Jane Doe,30-03-2021,2021,1,3,2021-03,2003,130,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/390,Data Analytics,"Austin, TX",2006,12793,False,OPEN,15,Medium
ART0097,96,OpenAI,True,OpenAI Launches New AI-Powered Product,Big Data,Data_Analytics,Sam Wilson,20-10-2020,2020,4,10,2020-10,1896,95,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/97,Data Analytics,"Austin, TX",2006,12793,False,OPEN,14,Medium
ART0102,101,OpenAI,True,OpenAI Partners with Major Enterprise Client,Enterprise Software,Enterprise_Software,John Smith,06-08-2020,2020,3,8,2020-08,1203,75,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/102,Data Analytics,"Austin, TX",2006,12793,False,OPEN,14,Medium
ART0711,710,OpenAI,True,OpenAI Inc. Reports Record Revenue Growth,Enterprise Software,Enterprise_Software,Unknown,02-10-2024,2024,4,10,2024-10,714,4050,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/711,Data Analytics,"Austin, TX",2006,12793,False,OPEN,18,Medium
ART0549,548,OpenAI,True,Open AI Announces Breakthrough in Large Language Models,Software,Enterprise_Software,Unknown,21-10-2023,2023,4,10,2023-10,2565,1800,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/549,Data Analytics,"Austin, TX",2006,12793,False,OPEN,17,Medium
ART0424,423,OpenAI,True,OpenAI Achieves Profitability Milestone,Finance,FinTech,Alex Johnson,16-02-2021,2021,1,2,2021-02,966,130,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/424,Data Analytics,"Austin, TX",2006,12793,False,OPEN,15,Medium
ART0710,709,OpenAI,True,Open AI Announces Breakthrough in Large Language Models,FinTech,FinTech,Sam Wilson,28-10-2024,2024,4,10,2024-10,2819,4050,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/710,Data Analytics,"Austin, TX",2006,12793,False,OPEN,18,Medium
ART0403,402,OpenAI,True,OpenAI Announces Breakthrough in Large Language Models,Finance,FinTech,Unknown,21-05-2021,2021,2,5,2021-05,2553,180,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/403,Data Analytics,"Austin, TX",2006,12793,False,OPEN,15,Medium
ART0402,401,OpenAI,True,OpenAI Expands into European Market,FinTech,FinTech,Unknown,22-08-2023,2023,3,8,2023-08,2796,1720,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/402,Data Analytics,"Austin, TX",2006,12793,False,OPEN,17,Medium
ART0025,24,OpenAI,True,OpenAI Acquires Competitor for Undisclosed Sum,Financial Technology,FinTech,Unknown,24-09-2020,2020,3,9,2020-09,2734,,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/25,Data Analytics,"Austin, TX",2006,12793,False,OPEN,14,Medium
ART0647,646,OpenAI,True,OpenAI Launches New AI-Powered Product,SaaS,SaaS,Jane Doe,09-01-2024,2024,1,1,2024-01,1703,2250,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/647,Data Analytics,"Austin, TX",2006,12793,False,OPEN,18,Medium
ART0339,338,OpenAI,True,OpenAI Achieves Profitability Milestone,SaaS,SaaS,Sam Wilson,22-08-2023,2023,3,8,2023-08,2859,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/339,Data Analytics,"Austin, TX",2006,12793,False,OPEN,17,Medium
ART0071,70,Palantir,True,Palantir Raises Series D Funding Round,AI/ML,AI_ML,Alex Johnson,13-12-2022,2022,4,12,2022-12,2128,1700,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/71,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0124,123,Palantir,True,Palantir Announces Breakthrough in Large Language Models,Artificial Intelligence,AI_ML,Alex Johnson,23-08-2021,2021,3,8,2021-08,695,1320,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/124,Cloud Computing,"Berlin, Germany",2005,42306,True,,16,Large
ART0413,412,Palantir,True,Palantir Launches New AI-Powered Product,Artificial Intelligence,AI_ML,Jane Doe,15-05-2022,2022,2,5,2022-05,2738,1550,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/413,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0016,15,Palantir,True,Palantir Unveils Next-Generation Platform,AI & ML,AI_ML,Jane Doe,20-04-2020,2020,2,4,2020-04,1074,1030,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/16,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0672,671,Palantir,True,Palantir Acquires Competitor for Undisclosed Sum,AI/ML,AI_ML,John Smith,03-05-2024,2024,2,5,2024-05,2562,2392,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/672,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0239,238,Palantir,True,Palantir Expands into European Market,AI & ML,AI_ML,John Smith,08-06-2022,2022,2,6,2022-06,1957,1550,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/239,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0471,470,Palantir,True,Palantir Faces Regulatory Scrutiny,Machine Learning,AI_ML,Unknown,15-12-2020,2020,4,12,2020-12,1828,1120,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/471,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0509,508,Palantir,True,Palantir Releases Open Source Framework,Artificial Intelligence,AI_ML,Unknown,22-05-2023,2023,2,5,2023-05,1859,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/509,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0174,173,Palantir,True,Palantir Acquires Competitor for Undisclosed Sum,Cloud Services,Cloud_Computing,Alex Johnson,08-07-2020,2020,3,7,2020-07,562,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/174,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0659,658,Palantir,True,Palantir Technologies CEO Discusses Future of AI,Cloud,Cloud_Computing,Alex Johnson,23-05-2024,2024,2,5,2024-05,2089,2484,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/659,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0146,145,Palantir,True,Palantir Launches New AI-Powered Product,Cloud Computing,Cloud_Computing,Alex Johnson,26-05-2023,2023,2,5,2023-05,2587,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/146,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0703,702,Palantir,True,Palantir Acquires Competitor for Undisclosed Sum,Cloud Computing,Cloud_Computing,John Smith,16-08-2023,2023,3,8,2023-08,968,2100,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/703,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0599,598,Palantir,True,Palantir Partners with Major Enterprise Client,Security,Cybersecurity,Alex Johnson,06-07-2024,2024,3,7,2024-07,,2576,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/599,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0099,98,Palantir,True,Palantir Achieves Profitability Milestone,Security,Cybersecurity,Alex Johnson,18-05-2022,2022,2,5,2022-05,2929,1550,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/99,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0733,732,Palantir,True,Palantir Technologies Raises Series D Funding Round,Security,Cybersecurity,Alex Johnson,26-03-2024,2024,1,3,2024-03,2838,2392,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/733,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0499,498,Palantir,True,Palantir Acquires Competitor for Undisclosed Sum,InfoSec,Cybersecurity,Jane Doe,11-12-2023,2023,4,12,2023-12,878,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/499,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0436,435,Palantir,True,Palantir Faces Regulatory Scrutiny,Security,Cybersecurity,Jane Doe,26-09-2020,2020,3,9,2020-09,1556,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/436,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0479,478,Palantir,True,Palantir Faces Regulatory Scrutiny,Cybersecurity,Cybersecurity,John Smith,04-02-2023,2023,1,2,2023-02,2189,1800,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/479,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0076,75,Palantir,True,Palantir Acquires Competitor for Undisclosed Sum,Cybersecurity,Cybersecurity,John Smith,18-04-2023,2023,2,4,2023-04,2842,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/76,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0735,734,Palantir,True,Palantir Unveils Next-Generation Platform,Cybersecurity,Cybersecurity,John Smith,27-08-2024,2024,3,8,2024-08,1166,2576,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/735,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0255,254,Palantir,True,Palantir Unveils Next-Generation Platform,Cybersecurity,Cybersecurity,Sam Wilson,09-05-2022,2022,2,5,2022-05,,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/255,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0635,634,Palantir,True,Palantir CEO Discusses Future of AI,Security,Cybersecurity,Sam Wilson,12-12-2024,2024,4,12,2024-12,2132,2691,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/635,Cloud Computing,"Berlin, Germany",2005,42306,True,,19,Large
ART0572,571,Palantir,True,Palantir Achieves Profitability Milestone,Cybersecurity,Cybersecurity,Unknown,21-10-2022,2022,4,10,2022-10,2551,1700,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/572,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0481,480,Palantir,True,Palantir Unveils Next-Generation Platform,Analytics,Data_Analytics,Alex Johnson,01-02-2021,2021,1,2,2021-02,2406,1180,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/481,Cloud Computing,"Berlin, Germany",2005,42306,True,,16,Large
ART0108,107,Palantir,True,Palantir Faces Regulatory Scrutiny,Data Analytics,Data_Analytics,Alex Johnson,27-08-2023,2023,3,8,2023-08,845,2100,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/108,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0575,574,Palantir,True,Palantir Technologies Reports Record Revenue Growth,Data Analytics,Data_Analytics,John Smith,16-09-2023,2023,3,9,2023-09,2261,2100,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/575,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0295,294,Palantir,True,Palantir Announces Breakthrough in Large Language Models,Data Analytics,Data_Analytics,Unknown,05-09-2020,2020,3,9,2020-09,1916,1080,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/295,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0298,297,Palantir,True,Palantir Raises Series D Funding Round,Data Analytics,Data_Analytics,Unknown,17-10-2022,2022,4,10,2022-10,872,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/298,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0107,106,Palantir,True,Palantir Partners with Major Enterprise Client,Analytics,Data_Analytics,Unknown,18-03-2020,2020,1,3,2020-03,668,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/107,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0329,328,Palantir,True,Palantir Launches New AI-Powered Product,Enterprise Software,Enterprise_Software,John Smith,01-01-2021,2021,1,1,2021-01,1458,1180,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/329,Cloud Computing,"Berlin, Germany",2005,42306,True,,16,Large
ART0385,384,Palantir,True,Palantir Achieves Profitability Milestone,Software,Enterprise_Software,Unknown,05-04-2020,2020,2,4,2020-04,,1030,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/385,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0537,536,Palantir,True,Palantir Launches New AI-Powered Product,Finance,FinTech,Alex Johnson,24-12-2022,2022,4,12,2022-12,1348,1700,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/537,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0367,366,Palantir,True,Palantir Expands into European Market,Financial Technology,FinTech,Sam Wilson,19-01-2022,2022,1,1,2022-01,2514,1460,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/367,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0059,58,Palantir,True,Palantir Unveils Next-Generation Platform,Finance,FinTech,Unknown,01-05-2023,2023,2,5,2023-05,1310,1920,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/59,Cloud Computing,"Berlin, Germany",2005,42306,True,,18,Large
ART0482,481,Palantir,True,Palantir CEO Discusses Future of AI,FinTech,FinTech,Unknown,16-12-2020,2020,4,12,2020-12,1386,1120,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/482,Cloud Computing,"Berlin, Germany",2005,42306,True,,15,Large
ART0037,36,Palantir,True,Palantir Launches New AI-Powered Product,SaaS,SaaS,Unknown,09-08-2022,2022,3,8,2022-08,2635,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/37,Cloud Computing,"Berlin, Germany",2005,42306,True,,17,Large
ART0641,640,Perplexity AI,False,Perplexity AI Unveils Next-Generation Platform,Machine Learning,AI_ML,Unknown,19-08-2024,2024,3,8,2024-08,2044,85,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/641,,,,,,,,Unknown
ART0517,516,Perplexity AI,False,Perplexity AI Partners with Major Enterprise Client,Analytics,Data_Analytics,Alex Johnson,10-09-2024,2024,3,9,2024-09,1753,85,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/517,,,,,,,,Unknown
ART0544,543,Perplexity AI,False,Perplexity AI Unveils Next-Generation Platform,Financial Technology,FinTech,Unknown,19-03-2024,2024,1,3,2024-03,2414,35,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/544,,,,,,,,Unknown
